id,nombre_canonico,tipo,es_clave,categoria,metadata,fecha_creacion,ultima_mencion
3075,El Sol de México,ORG,0,,,2026-03-04 02:16:54,
3076,El Sol,ORG,0,,,2026-03-04 02:16:54,
3077,Gobierno De,ORG,0,,,2026-03-04 02:16:54,
3078,IEEA Coah,ORG,0,,,2026-03-04 02:16:54,
3079,Gobierno De Coah,ORG,0,,,2026-03-04 02:16:54,
3080,Gobierno de Piedras Negras,ORG,0,,,2026-03-04 02:16:55,
3081,Díaz González,PER,0,,,2026-03-04 02:16:55,
3082,ACCM,ORG,0,,,2026-03-04 02:16:55,
3083,Asociación de Ciudades Capitales de México,ORG,0,,,2026-03-04 02:16:55,
3084,El Diario de Coahuila,ORG,0,,,2026-03-04 02:16:55,
3085,Siglo de Torreón,LOC,0,,,2026-03-04 02:16:56,
3086,##ras de la Fuente,LOC,0,,,2026-03-04 02:16:56,
3087,San Buena,LOC,0,,,2026-03-04 02:16:56,
3088,##lo Salinas,PER,0,,,2026-03-04 02:16:57,
3089,Salinas,PER,0,,,2026-03-04 02:16:57,
3090,Policía Violeta,ORG,0,,,2026-03-04 02:16:57,
3091,FrenteFeminista,ORG,0,,,2026-03-04 02:16:57,
3092,##altillo,ORG,0,,,2026-03-04 02:16:57,
3093,Frente Feminista de Saltillo,ORG,0,,,2026-03-04 02:16:57,
3094,Frente Feminista,ORG,0,,,2026-03-04 02:16:57,
3095,Sindicato,ORG,0,,,2026-03-04 02:16:57,
3096,Rectoría,ORG,0,,,2026-03-04 02:16:57,
3097,Universidad Autónoma de Coahuila,ORG,0,,,2026-03-04 02:16:57,
3098,RA,PER,0,,,2026-03-04 02:16:57,
3099,Diego Gándara Cavazos,PER,0,,,2026-03-04 02:16:57,
3100,Asociación de Industriales y Empresarios de Ramos Arizpe,ORG,0,,,2026-03-04 02:16:57,
3101,##iera,ORG,0,,,2026-03-04 02:16:57,
3102,##USEF,ORG,0,,,2026-03-04 02:16:58,
3103,COND,ORG,0,,,2026-03-04 02:16:58,
3104,Comisión Nacional para la Protección y Defensa de los Usuarios de Servicios Financieros,ORG,0,,,2026-03-04 02:16:58,
3105,Gobierno Municipal,ORG,0,,,2026-03-04 02:16:58,
3106,Municipal,ORG,0,,,2026-03-04 02:16:58,
3107,##MOS,ORG,0,,,2026-03-04 02:16:58,
3108,Moder,LOC,0,,,2026-03-04 02:16:58,
3109,Progreso,LOC,0,,,2026-03-04 02:16:58,
3110,##no,LOC,0,,,2026-03-04 02:16:58,
3111,Las Flores,LOC,0,,,2026-03-04 02:16:58,
3112,avenida Chapultepec,LOC,0,,,2026-03-04 02:16:58,
3113,Marcelo Torres,PER,0,,,2026-03-04 02:16:58,
3114,Marcelo Torres Cofiño,PER,0,,,2026-03-04 02:16:58,
3115,Comisión Reguladora de Energía,ORG,0,,,2026-03-04 02:16:58,
3116,Secretaría de Energía,ORG,0,,,2026-03-04 02:16:58,
3117,Bait,ORG,0,,,2026-03-04 02:17:00,
3118,Congreso de la Unión,ORG,0,,,2026-03-04 02:17:00,
3119,##ADE Business School,ORG,0,,,2026-03-04 02:17:00,
3120,##IP,ORG,0,,,2026-03-04 02:17:00,
3121,Gobierno del EdoMéx,ORG,0,,,2026-03-04 02:17:01,
3122,Aeropuerto Internacional de Toluca,LOC,0,,,2026-03-04 02:17:01,
3123,María de Lourdes Medina Ortega,PER,0,,,2026-03-04 02:17:01,
3124,Guillermo Díaz,PER,0,,,2026-03-04 02:17:01,
3125,Toyota Motor Sales,ORG,0,,,2026-03-04 02:17:01,
3126,Lex,ORG,0,,,2026-03-04 02:17:01,
3127,Ouellet,PER,0,,,2026-03-04 02:17:01,
3128,Clúster de Plásticos de Querétaro,ORG,0,,,2026-03-04 02:17:01,
3129,Luis Sánchez González,PER,0,,,2026-03-04 02:17:02,
3130,Ignacio Mier Velaz,PER,0,,,2026-03-04 02:17:02,
3131,NachoMier,PER,0,,,2026-03-04 02:17:02,
3132,PREP,ORG,0,,,2026-03-04 02:17:02,
3133,Ramos Ariz,PER,0,,,2026-03-04 02:17:02,
3134,Mario López,PER,0,,,2026-03-04 02:35:02,
3135,MAR,ORG,0,,,2026-03-04 02:35:02,
3136,Sedatu,ORG,0,,,2026-03-04 02:35:02,
3137,##datu,ORG,0,,,2026-03-04 02:35:02,
3138,Uni,ORG,0,,,2026-03-04 02:35:02,
3139,##QUE INDUSTRIAL RAMOS,ORG,0,,,2026-03-04 02:35:02,
3140,##sin,ORG,0,,,2026-03-04 02:35:03,
3141,Rassin,ORG,0,,,2026-03-04 02:35:03,
3142,Empresa,ORG,0,,,2026-03-04 02:35:03,
3143,El Pueblo Mágico,ORG,0,,,2026-03-04 02:35:04,
3144,CEAPI,ORG,0,,,2026-03-04 02:35:04,
3145,Consejo Empresarial Alianza por Iberoamérica,ORG,0,,,2026-03-04 02:35:04,
3146,Instituto Complutense de Estudios Internacionales,ORG,0,,,2026-03-04 02:35:04,
3147,Peñoles,ORG,0,,,2026-03-04 03:00:01,
3148,Carlos Cashat,PER,0,,,2026-03-04 03:00:01,
3149,Cámara de la Industria del Calzado del Estado de Guanajuato,ORG,0,,,2026-03-04 03:00:01,
3150,Coppel,ORG,0,,,2026-03-04 03:00:01,
3151,CICEG,ORG,0,,,2026-03-04 03:00:01,
3152,Audi,PER,0,,,2026-03-04 03:00:01,
3153,Herrera,PER,0,,,2026-03-04 03:00:01,
3154,##aMx,ORG,0,,,2026-03-04 15:09:41,
3155,##aM,ORG,0,,,2026-03-04 15:09:41,
3156,Cámara de Comercio China,ORG,0,,,2026-03-04 15:09:41,
3157,de San Buena,PER,0,,,2026-03-04 15:09:41,
3158,de San,PER,0,,,2026-03-04 15:09:41,
3159,Buena,ORG,0,,,2026-03-04 15:09:41,
3160,Harvard,ORG,0,,,2026-03-04 15:09:41,
3161,Centro Libre,ORG,0,,,2026-03-04 15:09:41,
3162,Wrangler,ORG,0,,,2026-03-04 15:09:41,
3163,IEEA Coahuila,ORG,0,,,2026-03-04 15:09:42,
3164,Ltd,ORG,0,,,2026-03-04 15:09:42,
3165,Ministerio de Energía y Minas,ORG,0,,,2026-03-04 15:09:42,
3166,Régimen,ORG,0,,,2026-03-04 15:09:42,
3167,Ganfeng Lithium,ORG,0,,,2026-03-04 15:09:42,
3168,Fernanda Sainz,PER,0,,,2026-03-04 15:09:42,
3169,Grupo Caliente,ORG,0,,,2026-03-04 15:09:42,
3170,Chirey,ORG,0,,,2026-03-04 15:09:43,
3171,Secretario del Tesoro,PER,0,,,2026-03-04 15:09:43,
3172,##zpe,LOC,0,,,2026-03-04 15:09:44,
3173,Puerto Verde,LOC,0,,,2026-03-04 15:09:44,
3174,Piedras Negras III,LOC,0,,,2026-03-04 15:09:44,
3175,##tillo Monclova,LOC,0,,,2026-03-04 15:09:44,
3176,Oscar Pérez,PER,0,,,2026-03-04 15:09:44,
3177,Servicios Estatales Aeroportuarios,ORG,0,,,2026-03-04 15:09:44,
3178,General Cepeda,LOC,0,,,2026-03-04 15:09:44,
3179,Parque industrial de Derramadero,LOC,0,,,2026-03-04 15:09:44,
3180,Aer,LOC,0,,,2026-03-04 15:09:44,
3181,##dromo,LOC,0,,,2026-03-04 15:09:44,
3182,ella,PER,0,,,2026-03-04 15:09:45,
3183,Don Cucoldo,PER,0,,,2026-03-04 15:09:45,
3184,##montino,PER,0,,,2026-03-04 15:09:45,
3185,Wray,PER,0,,,2026-03-04 15:09:45,
3186,Fay,PER,0,,,2026-03-04 15:09:45,
3187,Cucoldo,PER,0,,,2026-03-04 15:09:45,
3188,##sea,PER,0,,,2026-03-04 15:09:45,
3189,Fay Wray,PER,0,,,2026-03-04 15:09:45,
3190,##cú,PER,0,,,2026-03-04 15:09:45,
3191,Luis Fernando Uc Nájera,PER,0,,,2026-03-04 15:09:45,
3192,##eapa,ORG,0,,,2026-03-04 15:09:45,
3193,Sistema Descentralizado de Agua Potable y Alcantarillado,ORG,0,,,2026-03-04 15:09:45,
3194,Sideapa,ORG,0,,,2026-03-04 15:09:45,
3195,##evar Ejército Mexicano,LOC,0,,,2026-03-04 15:09:45,
3196,Paseo Gómez Palacio,LOC,0,,,2026-03-04 15:09:45,
3197,Astillero,PER,0,,,2026-03-04 15:09:45,
3198,Hernández López,PER,0,,,2026-03-04 15:09:45,
3199,Elizabeth Chávez García,PER,0,,,2026-03-04 15:09:45,
3200,Colegio de Geografía de la Facultad de Filosofía y Letras,ORG,0,,,2026-03-04 15:09:45,
3201,Presidencia de la República,ORG,0,,,2026-03-04 15:09:46,
3202,Comisión Nacional de los Salarios Mínimos,ORG,0,,,2026-03-04 15:09:46,
3203,Lenin,PER,0,,,2026-03-04 15:09:46,
3204,Sociedad de las Naciones,ORG,0,,,2026-03-04 15:09:46,
3205,Bruno Rodríguez,PER,0,,,2026-03-04 15:09:46,
3206,UNE,ORG,0,,,2026-03-04 15:09:46,
3207,Unión Eléctrica,ORG,0,,,2026-03-04 15:09:46,
3208,Mauricio Montiel,PER,0,,,2026-03-04 15:09:46,
3209,Centros de Asistencia e Integración Social,ORG,0,,,2026-03-04 15:09:46,
3210,Sindicato de Trabajadores del Gobierno de la Ciudad de México,ORG,0,,,2026-03-04 15:09:46,
3211,Trabajadores de la Secretaría de Bienestar e Igualdad Social,ORG,0,,,2026-03-04 15:09:46,
3212,Instituto para el Envejecimiento Digno,ORG,0,,,2026-03-04 15:09:46,
3213,estadio Azteca,ORG,0,,,2026-03-04 15:09:46,
3214,"Secretaría de Planeación, Ordenamiento Territorial",ORG,0,,,2026-03-04 15:09:47,
3215,Coordinación Metropolitana,ORG,0,,,2026-03-04 15:09:47,
3216,calle Amberes,LOC,0,,,2026-03-04 15:09:47,
3217,calle Amberes de la Rosa,LOC,0,,,2026-03-04 15:09:47,
3218,Michel Bauer,PER,0,,,2026-03-04 15:09:47,
3219,Templo del Futbol,ORG,0,,,2026-03-04 15:09:47,
3220,Mana,ORG,0,,,2026-03-04 15:09:47,
3221,Bessen,PER,0,,,2026-03-04 15:09:47,
3222,Administración de Información Energética de EU,ORG,0,,,2026-03-04 15:09:48,
3223,MINI,ORG,0,,,2026-03-04 15:09:48,
3224,Santa Elena,LOC,0,,,2026-03-04 15:26:27,
3225,Gana Acu,ORG,0,,,2026-03-04 15:26:27,
3226,Gana,ORG,0,,,2026-03-04 15:26:27,
3227,Ports,LOC,0,,,2026-03-04 15:26:27,
3228,Plains,LOC,0,,,2026-03-04 15:26:27,
3229,to,LOC,0,,,2026-03-04 15:26:27,
3230,de Ormuz,LOC,0,,,2026-03-04 15:27:54,
3231,Sánchez,PER,0,,,2026-03-04 15:34:58,
3232,Gobierno de España,ORG,0,,,2026-03-04 15:34:58,
3233,espan,LOC,0,,,2026-03-04 15:34:58,
3234,Dual Bor,PER,0,,,2026-03-04 15:41:29,
3235,##al Borgs,PER,0,,,2026-03-04 15:41:29,
3236,##gstena,ORG,0,,,2026-03-04 15:41:29,
3237,##tena,ORG,0,,,2026-03-04 15:41:29,
3238,Olga Kobel,PER,0,,,2026-03-05 16:01:17,
3239,Juárez,LOC,0,,,2026-03-05 16:01:17,
3240,Ternium,ORG,0,,,2026-03-05 16:01:17,
3241,Parras,LOC,0,,,2026-03-05 16:01:20,
3242,María Bárbara Cepeda Boehringer,PER,0,,,2026-03-05 16:01:20,
3243,Emanuel Garza Fishburn,PER,0,,,2026-03-05 16:01:20,
3244,Sergio Sisbeles Alvarado,PER,0,,,2026-03-05 16:01:20,
3245,Carlos Villarreal Pérez,PER,0,,,2026-03-05 16:01:20,
3246,Secretaría de Vinculación Ciudadana,ORG,0,,,2026-03-05 16:01:20,
3247,Secretaría de Educación,ORG,0,,,2026-03-05 16:01:20,
3248,Betzabé Martínez Arango,PER,0,,,2026-03-05 16:01:20,
3249,Sistema Descentralizado de Agua Potable y Alcantarillado (Sideapa),ORG,0,,,2026-03-05 16:01:20,
3250,Comisión Nacional del Agua (Conagua),ORG,0,,,2026-03-05 16:01:20,
3251,César Guillermo Mendoza Ochoa,PER,0,,,2026-03-05 16:01:20,
3252,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado (ISSSTE),ORG,0,,,2026-03-05 16:01:20,
3253,ISA,ORG,0,,,2026-03-05 16:01:23,
3254,Banco Central de EU,ORG,0,,,2026-03-05 16:01:23,
3255,Alpek,ORG,0,,,2026-03-05 16:01:23,
3256,Ualá,ORG,0,,,2026-03-05 16:01:23,
3257,Wendy's,ORG,0,,,2026-03-05 16:01:23,
3258,Asur,ORG,0,,,2026-03-05 16:01:23,
3259,Andrew Somerville,PER,0,,,2026-03-05 16:01:26,
3260,Universidad Estatal de Iowa,ORG,0,,,2026-03-05 16:01:26,
3261,Iowa,LOC,0,,,2026-03-05 16:01:26,
3262,Valle de Tehuacán,LOC,0,,,2026-03-05 16:01:26,
3263,María Inés Roque,PER,0,,,2026-03-05 16:01:26,
3264,Centro de Capacitación Cinematográfica,ORG,0,,,2026-03-05 16:01:26,
3265,Esmaeil Baqaei,PER,0,,,2026-03-05 16:01:26,
3266,Ministerio de Exteriores iraní,ORG,0,,,2026-03-05 16:01:26,
3267,Consejo Nacional de Inversiones,ORG,0,,,2026-03-05 16:01:26,
3268,Banca de desarrollo europea,ORG,0,,,2026-03-05 16:01:26,
3269,Phoenix,LOC,0,,,2026-03-05 16:01:26,
3270,Oxfam,ORG,0,,,2026-03-05 16:01:28,
3271,Eagle Pass,LOC,0,,,2026-03-05 16:01:28,
3272,Manuel González Lomelí,PER,0,,,2026-03-05 16:01:31,
3273,Nuevo Laredo,LOC,0,,,2026-03-05 16:01:31,
3274,Luis Olivares Martínez,PER,0,,,2026-03-05 16:01:31,
3275,Alejandro Fernández,PER,0,,,2026-03-05 16:01:31,
3276,Carín León,PER,0,,,2026-03-05 16:01:31,
3277,Mijares,PER,0,,,2026-03-05 16:01:31,
3278,Jorge Victoriano del Bosque Ochoa,PER,0,,,2026-03-05 16:01:31,
3279,Canadevi Coahuila,ORG,0,,,2026-03-05 16:01:31,
3280,Rafaela Zapata Morales,PER,0,,,2026-03-05 16:01:34,
3281,Secretaría de Salud del Estado,ORG,0,,,2026-03-05 16:01:34,
3282,Ejército iraní,ORG,0,,,2026-03-05 16:01:34,
3283,Irak,LOC,0,,,2026-03-05 16:01:34,
3284,Kurdistán iraquí,LOC,0,,,2026-03-05 16:01:34,
3285,Erbil,LOC,0,,,2026-03-05 16:01:34,
3286,Departamento de Justicia,ORG,0,,,2026-03-05 16:01:34,
3287,Ticketmaster,ORG,0,,,2026-03-05 16:01:34,
3288,Live Nation Entertainment,ORG,0,,,2026-03-05 16:01:34,
3289,Nueva York,LOC,0,,,2026-03-05 16:01:34,
3290,Centro de Investigación Económica y Presupuestaria,ORG,0,,,2026-03-05 16:01:37,
3291,Secretaría de Seguridad Ciudadana (SSC),ORG,0,,,2026-03-05 16:01:40,
3292,colonia Roma,LOC,0,,,2026-03-05 16:01:40,
3293,Instituto Nacional de Estadística y Geografía (Inegi),ORG,0,,,2026-03-05 16:01:40,
3294,Julio Hernández López,PER,0,,,2026-03-05 16:01:40,
3295,Chapultepec,LOC,0,,,2026-03-05 16:01:40,
3296,IMSS-Bienestar,ORG,0,,,2026-03-05 16:01:43,
3297,Pulp,ORG,0,,,2026-03-05 16:01:43,
3298,Palacio de los Deportes,LOC,0,,,2026-03-05 16:01:43,
3299,Vilma Fuentes,PER,0,,,2026-03-05 16:01:43,
3300,José Emilio Pacheco,PER,0,,,2026-03-05 16:01:43,
3301,Texcoco,LOC,0,,,2026-03-05 16:01:43,
3302,Distrito Federal,LOC,0,,,2026-03-05 16:01:43,
3303,"Sindicato Nacional de Trabajadores Mineros, Metalúrgicos, Siderúrgicos y Similares de la República Mexicana",ORG,0,,,2026-03-05 16:01:43,
3304,Tamaulipas,LOC,0,,,2026-03-05 16:01:43,
3305,Daniel Gottlieb Schreber,PER,0,,,2026-03-05 16:01:45,
3306,Hitler,PER,0,,,2026-03-05 16:01:45,
3307,Mary L. Trump,PER,0,,,2026-03-05 16:01:45,
3308,Morton Schatzman,PER,0,,,2026-03-05 16:01:45,
3309,Alice Miller,PER,0,,,2026-03-05 16:01:45,
3310,Marco Carrera,PER,0,,,2026-03-05 16:01:45,
3311,AvaTrade,ORG,0,,,2026-03-05 16:01:45,
3312,Comisión Nacional para la Protección y Defensa de los Usuarios de Servicios Financieros (Condusef),ORG,0,,,2026-03-05 16:01:45,
3313,MetaXChange,ORG,0,,,2026-03-05 16:01:45,
3314,Jean Paul Chambas,PER,0,,,2026-03-05 16:01:45,
3315,Rodolfo Morales,PER,0,,,2026-03-05 16:01:45,
3316,Secretaría de Bienestar e Igualdad Social,ORG,0,,,2026-03-05 16:01:45,
3317,Douglas Burgum,PER,0,,,2026-03-05 16:01:45,
3318,Palacio de Miraflores,LOC,0,,,2026-03-05 16:01:45,
3319,Yuca,ORG,0,,,2026-03-05 16:01:48,
3320,Pekín,LOC,0,,,2026-03-05 16:01:48,
3321,Benjamín Netanyahu,PER,0,,,2026-03-05 16:01:48,
3322,Carlos Fernández-Vega,PER,0,,,2026-03-05 16:01:48,
3323,Líbano,LOC,0,,,2026-03-05 16:01:48,
3324,Sindicato Nacional Independiente de Trabajadores y Trabajadoras de la Industria Automotriz,ORG,0,,,2026-03-05 16:01:48,
3325,Silao,LOC,0,,,2026-03-05 16:01:48,
3326,The Coca‑Cola Company,ORG,0,,,2026-03-05 16:01:51,
3327,AMPIP,ORG,0,,,2026-03-05 16:01:54,
3328,Gabriela Cuevas,PER,0,,,2026-03-05 16:01:56,
3329,Smart Mobility,ORG,0,,,2026-03-05 16:02:02,
3330,Invisible Urban Charging,ORG,0,,,2026-03-05 16:02:02,
3331,Bajío,LOC,0,,,2026-03-05 16:02:02,
3332,Asociación de Ciudades Capitales de México (ACCM),ORG,0,,,2026-03-06 16:01:32,
3333,Sara Irma Pérez,PER,0,,,2026-03-06 16:01:32,
3334,región,LOC,0,,,2026-03-06 16:01:32,
3335,Yandel,PER,0,,,2026-03-06 16:01:32,
3336,Everardo Lazo Chapa,PER,0,,,2026-03-06 16:01:32,
3337,Fiscalía General del Estado (FGE),ORG,0,,,2026-03-06 16:01:32,
3338,SIMAS Torreón,ORG,0,,,2026-03-06 16:01:35,
3339,María Lourdes Medina,PER,0,,,2026-03-06 16:01:35,
3340,Arturo Reveles Márquez,PER,0,,,2026-03-06 16:01:35,
3341,Cámara Nacional de la Industria de Transformación,ORG,0,,,2026-03-06 16:01:35,
3342,Comité Consultivo Nacional de Normalización de Seguridad y Salud en el Trabajo,ORG,0,,,2026-03-06 16:01:35,
3343,Juanita Yazmín Guevara Chávez,PER,0,,,2026-03-06 16:01:38,
3344,Octavio Pimentel Martínez,PER,0,,,2026-03-06 16:01:38,
3345,Édgar Julián Hernández Cardona,PER,0,,,2026-03-06 16:01:38,
3346,Tom Barkin,PER,0,,,2026-03-06 16:01:38,
3347,Fed de Richmond,ORG,0,,,2026-03-06 16:01:38,
3348,Estados Árabes del Golfo,LOC,0,,,2026-03-06 16:01:38,
3349,Morningstar,ORG,0,,,2026-03-06 16:01:41,
3350,Angélica Noemí Juárez Pérez,PER,0,,,2026-03-06 16:01:44,
3351,Zebra Technologies,ORG,0,,,2026-03-06 16:01:44,
3352,Tiendas 3B,ORG,0,,,2026-03-06 16:01:46,
3353,Bodega Aurrerá,ORG,0,,,2026-03-06 16:01:46,
3354,Markwayne Mullin,PER,0,,,2026-03-06 16:01:46,
3355,Kristi Noem,PER,0,,,2026-03-06 16:01:46,
3356,Fernando Chico Pardo,PER,0,,,2026-03-06 16:01:46,
3357,Chico Pardo,PER,0,,,2026-03-06 16:01:46,
3358,Morelos,LOC,0,,,2026-03-06 16:01:49,
3359,Menera,PER,0,,,2026-03-06 16:01:52,
3360,Jacobo,PER,0,,,2026-03-06 16:01:52,
3361,Sempra,ORG,0,,,2026-03-06 16:01:52,
3362,Alfredo Romero,PER,0,,,2026-03-06 16:01:52,
3363,Carolina del Norte,LOC,0,,,2026-03-06 16:01:52,
3364,Instituto Reyes Heroles,ORG,0,,,2026-03-06 16:01:52,
3365,Fundación Colosio,ORG,0,,,2026-03-06 16:01:52,
3366,Qatar,LOC,0,,,2026-03-06 16:01:54,
3367,DHS,ORG,0,,,2026-03-06 16:01:54,
3368,Minesota,LOC,0,,,2026-03-06 16:01:54,
3369,Secretaría de Obras y Servicios,ORG,0,,,2026-03-06 16:01:54,
3370,Raúl Zibechi,PER,0,,,2026-03-06 16:01:54,
3371,Ejército Zapatista de Liberación Nacional (EZLN),ORG,0,,,2026-03-06 16:01:54,
3372,Rebeca Bernal,PER,0,,,2026-03-06 16:01:54,
3373,Federación Mexicana de Futbol,ORG,0,,,2026-03-06 16:01:54,
3374,Secretaría del Bienestar e Igualdad Social,ORG,0,,,2026-03-06 16:01:57,
3375,Centros de Asistencia e Integración Social (CAIS),ORG,0,,,2026-03-06 16:01:57,
3376,Instituto Nacional para el Envejecimiento Digno,ORG,0,,,2026-03-06 16:01:57,
3377,Eje Central,LOC,0,,,2026-03-06 16:01:57,
3378,Tlalpan,LOC,0,,,2026-03-06 16:01:57,
3379,Reginaldo Sandoval Flores,PER,0,,,2026-03-06 16:01:57,
3380,Partido del Trabajo (PT),ORG,0,,,2026-03-06 16:01:57,
3381,Secretaría del Trabajo y Previsión Social (STPS),ORG,0,,,2026-03-06 16:01:57,
3382,Azcapotzalco,LOC,0,,,2026-03-06 16:02:00,
3383,Ramírez Bedolla,PER,0,,,2026-03-06 16:02:00,
3384,Banobras,ORG,0,,,2026-03-06 16:02:00,
3385,Morelia,LOC,0,,,2026-03-06 16:02:00,
3386,Barry Domínguez,PER,0,,,2026-03-06 16:02:00,
3387,Cámara de Senadores,ORG,0,,,2026-03-06 16:02:00,
3388,Iñaki Herranz,PER,0,,,2026-03-06 16:02:02,
3389,Margarita Gardea Hernández,PER,0,,,2026-03-06 16:02:02,
3390,Armada de México,ORG,0,,,2026-03-06 16:02:02,
3391,Semar,ORG,0,,,2026-03-06 16:02:02,
3392,Jamieson Greer,PER,0,,,2026-03-06 16:02:05,
3393,INA,ORG,0,,,2026-03-06 16:02:08,
3394,TV Azteca,ORG,0,,,2026-03-06 16:02:08,
3395,Allende,LOC,0,,,2026-03-06 17:33:11,
3396,Dickies,ORG,0,,,2026-03-06 17:33:11,
3397,Ocampo,LOC,0,,,2026-03-06 17:33:11,
3398,Abasolo,LOC,0,,,2026-03-06 17:33:13,
3399,MARS,PER,0,,,2026-03-06 17:33:16,
3400,San Juan de Sabinas,LOC,0,,,2026-03-06 17:33:16,
3401,Grupo FOX,ORG,0,,,2026-03-06 17:33:16,
3402,Castaños,LOC,0,,,2026-03-06 17:33:16,
3403,CEMEX,ORG,0,,,2026-03-06 17:33:16,
3404,Río Sabinas,LOC,0,,,2026-03-06 17:33:19,
3405,Pilgrim's,ORG,0,,,2026-03-06 17:33:19,
3406,Pilgrims,ORG,0,,,2026-03-06 17:33:21,
3407,Nava,LOC,0,,,2026-03-06 17:33:21,
3408,Ejido Primero de Mayo,LOC,0,,,2026-03-06 17:33:24,
3409,Coahuila de Zaragoza,LOC,0,,,2026-03-06 17:33:27,
3410,Cefare,LOC,0,,,2026-03-06 17:33:27,
3411,Banda Kañón,ORG,0,,,2026-03-06 17:33:29,
3412,KFC,ORG,0,,,2026-03-06 17:33:32,
3413,Cámara de Comercio China de Jiansu,ORG,0,,,2026-03-06 17:33:34,
3414,Ganadería Cimarrón,ORG,0,,,2026-03-06 17:33:34,
3415,Sacramento,LOC,0,,,2026-03-06 17:33:37,
3416,Maxion,ORG,0,,,2026-03-06 17:33:42,
3417,Río,LOC,0,,,2026-03-06 17:33:42,
3418,Nemak,ORG,0,,,2026-03-06 17:33:42,
3419,Rassini,ORG,0,,,2026-03-06 17:33:50,
3420,Tere Jiménez,PER,0,,,2026-03-06 17:33:50,
3421,Cluster Industrial,ORG,0,,,2026-03-06 17:33:52,
3422,MexicoIndustry,ORG,0,,,2026-03-06 17:33:55,
3423,gobernador de Coahuila,PER,0,,,2026-03-06 17:33:55,
3424,Carbonífera,LOC,0,,,2026-03-06 17:33:58,
3425,Iván Ochoa,PER,0,,,2026-03-06 17:34:03,
3426,Adolfo Garza,PER,0,,,2026-03-06 17:34:03,
3427,Palantir,ORG,0,,,2026-03-06 17:34:11,
3428,Secretaría de Desarrollo Económico y Trabajo,ORG,0,,,2026-03-06 17:34:16,
3429,Martha,PER,0,,,2026-03-06 17:34:21,
3430,Zona Laguna,LOC,0,,,2026-03-06 17:34:21,
3431,CSP Sheinbaum,PER,0,,,2026-03-06 17:34:24,
3432,Cámara de Comercio Estados Unidos-México,ORG,0,,,2026-03-06 17:34:24,
3433,Instituto Hemingway,ORG,0,,,2026-03-06 17:34:26,
3434,CONADEIP,ORG,0,,,2026-03-06 17:34:26,
3435,N. Lee Plumb,PER,0,,,2026-03-06 17:34:26,
3436,ICC,ORG,0,,,2026-03-06 17:34:29,
3437,Santa Anna,PER,0,,,2026-03-06 17:34:29,
3438,DIF Municipal,ORG,0,,,2026-03-06 17:34:32,
3439,Departamento de Estado,ORG,0,,,2026-03-06 17:34:32,
3440,Isabel Ampudia,PER,0,,,2026-03-06 17:34:35,
3441,Nazira Zogby,PER,0,,,2026-03-06 17:34:35,
3442,Coparmex Coahuila Sureste,ORG,0,,,2026-03-06 17:34:37,
3443,Nasdaq,ORG,0,,,2026-03-06 17:34:40,
3444,África,LOC,0,,,2026-03-06 17:34:40,
3445,The Kraft Group,ORG,0,,,2026-03-06 17:34:40,
3446,Patriotas de Nueva Inglaterra,ORG,0,,,2026-03-06 17:34:40,
3447,Municipio de Saltillo,ORG,0,,,2026-03-06 17:34:45,
3448,Olimpia,ORG,0,,,2026-03-06 17:34:48,
3449,Tegucigalpa,LOC,0,,,2026-03-06 17:34:48,
3450,Fiscalía General de Zacatecas,ORG,0,,,2026-03-06 17:34:48,
3451,Villas Zaragoza,LOC,0,,,2026-03-06 17:34:52,
3452,S&P/BMV IPC,ORG,0,,,2026-03-06 17:34:52,
3453,Bolsa mexicana,ORG,0,,,2026-03-06 17:34:52,
3454,WEF,ORG,0,,,2026-03-06 17:34:57,
3455,ANTAD,ORG,0,,,2026-03-06 17:35:03,
3456,Zona Metropolitana del Valle de México,LOC,0,,,2026-03-06 17:35:16,
3457,Luther Elliss,PER,0,,,2026-03-06 17:35:16,
3458,New England Patriots,ORG,0,,,2026-03-06 17:35:16,
3459,Philadelphia Eagles,ORG,0,,,2026-03-06 17:35:16,
3460,Minnesota Vikings,ORG,0,,,2026-03-06 17:35:16,
3461,BTS,ORG,0,,,2026-03-06 17:35:16,
3462,ARMY,ORG,0,,,2026-03-06 17:35:16,
3463,Charli XCX,PER,0,,,2026-03-06 17:35:28,
3464,Pixar,ORG,0,,,2026-03-06 17:35:28,
3465,DJ Luian,PER,0,,,2026-03-06 17:35:28,
3466,SoundCloud,ORG,0,,,2026-03-06 17:35:28,
3467,Xalapa,LOC,0,,,2026-03-06 17:35:28,
3468,Suprema Corte de Justicia de la Nación,ORG,0,,,2026-03-06 17:35:33,
3469,Hollywood,LOC,0,,,2026-03-06 17:35:39,
3470,Jennie Shrem Serur,PER,0,,,2026-03-06 17:35:39,
3471,Zócalo,LOC,0,,,2026-03-06 17:35:39,
3472,alcaldía Benito Juárez,ORG,0,,,2026-03-06 17:35:44,
3473,colonia Residencial Emperadores,LOC,0,,,2026-03-06 17:35:44,
3474,Junta de Coordinación Política,ORG,0,,,2026-03-06 17:35:44,
3475,Sutcolmex,ORG,0,,,2026-03-06 17:35:44,
3476,El Colegio de México,ORG,0,,,2026-03-06 17:35:44,
3477,Sistema de Transporte Colectivo (STC) Metro,ORG,0,,,2026-03-06 17:35:49,
